date,CO,NO_2,O_3,SO_2,PM10,PM25
2005-01-23,1.1369399274712086,86.67668752944405,12.762710379336262,24.334358418144408,42.978184245577246,23.816695345945806
2005-01-30,0.6577349429057202,54.835227709407455,31.68271249972659,15.125888905545516,21.74587397555624,11.924757656596956
2005-02-06,0.7556202979778167,69.86371617911419,23.245369293861014,17.24982989637661,29.96103532589532,16.066019361800684
2005-02-13,0.952942368219344,81.66436314146742,18.45111774069976,19.196045230621337,37.093223185904776,21.232953882592472
2005-02-20,0.6573068670694623,60.572285654605686,34.11688216075876,14.375190462150252,20.31161486453381,14.310775227891176
2005-02-27,0.6335140403907323,61.87549214221198,34.969451048152735,12.817066546227087,17.817379751394295,13.976928155717195
2005-03-06,0.5777229847901603,54.61284046097896,41.56574797664079,13.435383768667275,20.245133217895717,13.743301452460635
2005-03-13,0.8360923062940897,85.56303186094424,25.931112322596093,19.414653328998945,39.018179000141664,23.564960683309504
2005-03-20,0.6479966105054041,66.01622761944796,28.69516520026617,13.603082948148202,63.18143707877291,28.92218004450912
2005-03-27,0.4595655671481701,42.968155385182534,39.98739994585454,9.208909827768126,33.94228777541683,16.983325892083702
2005-04-03,0.5498595233715137,51.03021106828812,37.04701398707589,9.376908850990109,22.56126678926664,14.3083088920344
2005-04-10,0.5254990838642057,51.7015816037144,45.92898412469108,8.780531460127863,23.445216062536225,15.112093956330092
2005-04-17,0.5061551275486024,48.93652294960804,52.75892004466256,9.516010651721123,19.507211973182336,12.506654959602828
2005-04-24,0.4687242537627113,41.42259438736169,50.89594612901939,8.101478778912442,18.84722789700329,10.870381600685976
2005-05-01,0.5932926583141349,68.80713832597935,48.74490423390317,9.35103742293725,39.18562334456211,18.64574407577692
2005-05-08,0.43413442405029423,45.77108024447051,58.04120515761571,7.580912951228898,24.67659282425968,12.616375425108233
2005-05-15,0.4284379959239747,43.172715395046644,44.800223208692856,7.395374225545466,24.11776677849472,13.032850760865172
2005-05-22,0.5355541749820113,57.61601989588133,44.033218345434186,8.359616090025849,25.18080133350285,15.014486610857752
2005-05-29,0.509052902259284,63.421857177953605,47.751030946320476,8.740003665934559,43.77248091557307,20.491281884297933
2005-06-05,0.4236940931406905,51.36675330897154,41.70355997427817,7.863226294370144,35.24493486767286,19.08774130094095
2005-06-12,0.4361291228587565,57.05950425132017,53.38010945827399,8.273165677766789,33.643627317791506,16.984054007301374
2005-06-19,0.4076178698684252,53.93696678390592,55.886141437167204,7.921112357257881,31.16164949173137,17.714351618417503
2005-06-26,0.3992838091689484,55.24296105488743,47.86841709535314,7.908366255223631,35.795064350670565,20.421040248898727
2005-07-03,0.4778112101482063,55.14263366216996,48.158119633865326,8.117199244720856,35.64236834242692,19.416387119476184
2005-07-10,0.3996929641170263,42.935167976960685,56.511826893086855,7.953321289448594,31.274846037194372,17.253252540328575
2005-07-17,0.5634250167018087,65.00388001362782,60.996223233950566,9.146032860859927,44.97801926134935,23.948782600052734
2005-07-24,0.5061089707392455,61.038474074551075,64.91357466187876,8.518931449320823,44.995342324930114,26.024229372667822
2005-07-31,0.3636153855177988,39.914502701122046,46.27930093408278,7.259916648109492,25.554892938522038,12.709130526026142
2005-08-07,0.4752540670592883,52.44922441216654,51.73832464609892,8.317398888172372,33.35162305216329,17.997030888263836
2005-08-14,0.4589773894230393,50.499380070511634,43.456471257561674,8.346519418311367,44.13230615560364,22.090997020986414
2005-08-21,0.4222368870182605,45.04957726889616,49.533978668947476,7.7729929840931025,42.03068714651455,21.474789180157206
2005-08-28,0.4957104033240136,54.46212173736426,43.83964020672859,8.36645473810173,37.437605717543505,20.783739356906946
2005-09-04,0.5017216611826546,58.29839551157968,38.419862784896395,8.411199215029589,48.950555941234654,23.452293789216963
2005-09-11,0.4170435424555857,36.823488850778034,38.905295796076935,7.071011873210553,25.431441822464837,12.793028977030122
2005-09-18,0.5936572413211356,57.335310643041296,36.04390821495427,8.828374709369465,35.92156000726881,17.687267211341887
2005-09-25,0.8001280423689511,84.39331437300774,27.932518422183094,11.349196427277164,50.26990004062056,24.258409513709665
2005-10-02,0.6948555548483737,68.00959665390835,29.31776527155782,9.546010297984028,40.11543606194017,18.696301012223927
2005-10-09,0.8603155747679077,82.20713436478594,23.60352880697148,10.622535175157116,52.16271330694777,23.721620971020183
2005-10-16,0.5617452758705126,55.87733718573746,19.891680972592226,7.096283574626062,24.971581606104163,14.599450474985096
2005-10-23,0.6353791659502754,58.80078461374057,17.0529833231739,7.689296657156856,26.634531068352604,16.196603951772964
2005-10-30,0.7790940473311844,66.07287863806116,15.126291656184087,9.234687630772962,40.35041951466013,22.406644341630894
2005-11-06,0.8235455348800926,65.48923574340957,18.650794541072237,11.442500759597927,31.83125283702441,17.659045491792053
2005-11-13,0.726572773625433,63.25606221085983,21.18817891867592,12.516989040869401,26.159948473274113,14.349451187199787
2005-11-20,0.9755619038455188,78.81095981640756,11.531043459282731,14.137206705830149,41.34157655032442,25.373786529692953
2005-11-27,0.7431216656705694,63.2061789122706,19.6755965215024,14.554973472722711,33.00064251378477,16.161227680229565
2005-12-04,0.6664528222007843,60.05002763152853,21.615916926038267,12.83600749764032,24.542196800373105,14.236987666182575
2005-12-11,0.9217640688910964,76.20711288551126,17.447056615811643,18.22488972917654,35.37163200900448,19.29501381344764
2005-12-18,0.9890691361681071,83.6630154098303,13.968346412225593,19.338254863186464,38.729546993426474,20.74643249035752
2005-12-25,0.9994384058188132,86.08912192125898,11.050605384954894,20.09331932103023,35.769821624419805,20.43532204614686
2006-01-01,0.6313872414928297,54.93666789340924,21.571296201398305,12.28532032637842,19.052240013992733,11.881393500578392
2006-01-08,0.7231835524260415,65.86816457068966,17.546434795184695,14.082053563643946,22.822229224187623,14.435975783593245
2006-01-15,0.8389893099156125,76.19220565917729,13.980717372673734,14.909974814487462,31.455841479638416,18.679527019492678
2006-01-22,0.8241062793749583,69.45959952269281,13.573535221588664,14.777402281309216,30.231293133142792,17.94144770494808
2006-01-29,0.73279217744437,66.7479992176456,19.920367278601802,14.724515216605635,29.393413379151202,16.670408152411284
2006-02-05,1.1068368846428702,87.81739222813002,13.163079316624875,20.78383515399963,45.5682087915175,24.914734941153302
2006-02-12,1.2042443051019271,105.6004727415025,8.513754945630364,25.951143960299934,67.9032481169848,32.44995638766155
2006-02-19,0.771936646530781,63.340752401060364,24.149963773084487,15.099959795285342,38.578973277842046,18.434232535495376
2006-02-26,0.652246022918089,53.544298011220604,28.417231795244174,11.576094740106473,18.28368402404209,11.296498017820644
2006-03-05,0.6520236911473535,56.2565766904188,31.452457430444536,12.902965677550856,27.89739766973556,15.118068315413135
2006-03-12,0.5621305886363098,46.63495215463004,29.979474079646806,12.546567074299436,26.45290798396093,13.978065490046859
2006-03-19,0.6635677614254109,63.52989687482301,23.13918888037993,13.124547707421002,44.052921534180356,21.65025189536668
2006-03-26,0.5437897704274727,43.324598104673754,36.50766911567733,9.519340567995089,23.287998622910546,12.805502250904635
